Resume_ID,Job_ID,Job_Title,Company,Similarity,Rank
10751444,3888938147,Mechanical Engineer,Actalent,0.3748,3
11807040,3903869807,Registered Nurse Temporary-Operating Room,McLaren Health Care,0.5122,1
11807040,3900074940,Registered Nurse - Emergency Department,McLaren Health Care,0.5111,2
11807040,3905291656,Senior Registered Nurse (RN) PACU - (3 PM-11:30 PM),Parkland Health,0.4864,3
12415691,3895247986,Oracle DBA Kronos REMOTE,Phaxis,0.5166,1
12415691,3891093366,Senior Database Administrator,ASRC Federal,0.51,2
12415691,3906228074,Analyst - Database Support,Avangrid,0.4894,3
38565119,3903472231,Interior Designer - Public Buildings Service,GSA,0.427,1
38565119,3903474086,Interior Designer - Public Buildings Service,GSA,0.4252,2
38565119,3900977331,Interior Designer,Educational Environments,0.4147,3
21705160,3885115035,Senior Graphic Designer,Ettika,0.3909,1
21705160,3884859201,Graphic Designer,,0.3673,2
21705160,3894278962,Junior Graphic Designer,,0.3279,3
26496059,3904365847,Graphic Designer,Brimar Industries,0.4224,1
26496059,3898172284,Senior Graphic Designer,The Sampson House,0.4221,2
26496059,3904710008,Graphic Design Production Specialist II,Mattress Firm,0.4096,3
29524570,3904952290,.Net Developer,Dice,0.3436,1
29524570,3904941767,Employee Portal AEM,"Sira Consulting, an Inc 5000 company",0.3127,2
29524570,3904425044,Web Developer,Alaka`ina Foundation Family of Companies,0.311,3
15936656,3906235126,Fire Protection Designer I,HFA,0.2925,1
15936656,3901990328,Technical Designer,DICK'S Sporting Goods,0.2636,2
15936656,3901390246,User Experience Designer,Fuel Talent,0.2607,3
13557622,3902950175,Senior Game Designer,SpinPlay Games,0.6381,1
13557622,3888821781,Lead Game Programmer,Digital Nomad Entertainment,0.5789,2
13557622,3901959341,Senior Game Designer,Roblox,0.5648,3
41506705,3888029584,ASME Design Engineer,"RMB Products, Inc.",0.3796,1
41506705,3905334774,CAD/CAM Programmer,Advantage Technical,0.3769,2
41506705,3902351365,Computer Aided Design Drafter,Boston Semi Equipment,0.3613,3
32954522,3905372973,SALES CLERK I LFS,Trident Seafoods,0.3847,1
32954522,3901345813,Inside Sales Representative,SPEC Building Materials,0.3698,2
32954522,3901347673,Inside Sales Representative,SPEC Building Materials,0.3698,3
44185767,3888484807,Tech Support Engineer (US),,0.411,1
44185767,3899529160,Pre-Sales Engineering Enterprise Architect,Meridian IT Inc.,0.4062,2
44185767,3904068869,Sr Engineer-Managed Services - Storage,CDW,0.397,3
14014749,3889759619,"Director of Water Utilities - City of San Angelo, TX",Affion Public,0.3011,1
14014749,3902369481,Lead Recreation Assistant (Pool/Waterfront Lifeguard),Navy Region Mid-Atlantic Fleet and Family Readiness (FFR),0.2893,2
14014749,3902829830,Deputy Director of Water Resources,City of Greeley,0.2864,3
34349255,3898173319,Senior Interior Designer,Gold Coast Interiors,0.5704,1
34349255,3904360689,Interior Design Assistant,Interior Talent,0.52,2
34349255,3905299454,Interior Designer,Georgia Zikas Design,0.5156,3
16288901,3903481129,Design Drafter,FeinZalkin Interiors,0.4753,1
16288901,3898173319,Senior Interior Designer,Gold Coast Interiors,0.4506,2
16288901,3905299454,Interior Designer,Georgia Zikas Design,0.4476,3
25422388,3904941771,Graphic Designer,Hunter International Recruiting,0.6052,1
25422388,3904966361,Graphic Designer,Allegra Marketing • Print • Mail - Lisle/Naperville,0.5481,2
25422388,3901677561,Graphic Designer,Matter Surfaces,0.5337,3
22496394,3884434101,Survey CAD Technician,Insight Global,0.3529,1
22496394,3906094307,Principal Engineer,"City of Burlington, NC",0.3238,2
22496394,3891072740,Civil Cad designer,Insight Global,0.3199,3
38744475,3898173319,Senior Interior Designer,Gold Coast Interiors,0.4776,1
38744475,3905299454,Interior Designer,Georgia Zikas Design,0.4136,2
38744475,3904360689,Interior Design Assistant,Interior Talent,0.4102,3
67582956,3890889855,* Roadway Project Engineer *,Mark Thomas,0.4582,1
67582956,3902341637,Transportation Designer,AstraWorks,0.4414,2
67582956,3898171517,Engineer II/III (EIT) - Community Infrastructure,Pape-Dawson Engineers,0.4362,3
26676567,3894864674,Design Specialist,Genovations Media,0.4712,1
26676567,3894278962,Junior Graphic Designer,,0.4607,2
26676567,3904365847,Graphic Designer,Brimar Industries,0.4309,3
14724186,3904360689,Interior Design Assistant,Interior Talent,0.3124,1
14724186,3906248755,Senior Design Manager- A/E Services,"PMCS Group, Inc.",0.3121,2
14724186,3901680178,Interior Designer,Friday Services,0.3038,3
10748989,3884929729,Mid-Level Architect,EwingCole,0.5194,1
10748989,3889748891,Senior Visual Designer,Synergy Interactive,0.5181,2
10748989,3887879690,Sr. Designer,"HKS, Inc.",0.5076,3
26924514,3895536313,MANAGER - TRAINING,Hard Rock Casino Cincinnati,0.3308,1
26924514,3891252492,Lead Instructional System Design/Lead ISD,CATHEXIS,0.3035,2
26924514,3887572839,Learning Consultant,TEKsystems,0.2977,3
12674307,3894992387,Interior Designer,The Wellsville Group,0.4068,1
12674307,3884899181,Interior Design Assistant,L. & J.G. Stickley,0.4014,2
12674307,3905664816,Visual Merchandiser,Rooms To Go,0.3464,3
23951429,3904941771,Graphic Designer,Hunter International Recruiting,0.4271,1
23951429,3904966361,Graphic Designer,Allegra Marketing • Print • Mail - Lisle/Naperville,0.4188,2
23951429,3885115035,Senior Graphic Designer,Ettika,0.4139,3
26046064,3894278962,Junior Graphic Designer,,0.5816,1
26046064,3898166879,Jr Graphic Designer,Robert Half,0.5703,2
26046064,3904941771,Graphic Designer,Hunter International Recruiting,0.5625,3
28326441,3887998130,Marketing Manager,TEKsystems,0.4346,1
28326441,3887997132,Marketing Manager,TEKsystems,0.4346,2
28326441,3902876843,Marketing Manager,Ultimate Staffing,0.4286,3
78149576,3904994062,Deputy City Manager - Chief Financial Officer,City of Tempe,0.2332,1
78149576,3816831972,Deputy City Manager - Chief Financial Officer,City of Tempe,0.2262,2
78149576,3884447074,JAVA FULLSTACK DEVELOPER,Siri InfoSolutions Inc,0.2048,3
17555081,3902344871,Grants & Philanthropy Programs Coordinator,WhidbeyHealth,0.4434,1
17555081,3902343599,Program Coordinator,WhidbeyHealth,0.4429,2
17555081,3884450304,Grant Writer,Milwaukee Symphony Orchestra,0.4402,3
39776400,3902351365,Computer Aided Design Drafter,Boston Semi Equipment,0.4985,1
39776400,3884814773,Sr. Automation Designer,Ashley Furniture Industries,0.4707,2
39776400,3902354788,Tooling Mechanical Designer - NX/BIW tooling,TekWissen ®,0.4127,3
37263609,3887879690,Sr. Designer,"HKS, Inc.",0.5623,1
37263609,3884929729,Mid-Level Architect,EwingCole,0.5559,2
37263609,3903489002,"Engineer, Sr Electrical- Data Center",Gray,0.531,3
13518263,3898173319,Senior Interior Designer,Gold Coast Interiors,0.627,1
13518263,3904360689,Interior Design Assistant,Interior Talent,0.5868,2
13518263,3905299454,Interior Designer,Georgia Zikas Design,0.5661,3
11155153,3902869234,Design Engineer,Amtec Inc.,0.4695,1
11155153,3902834658,Mechanical Designer,thyssenkrupp,0.4362,2
11155153,3901627842,Associate Manufacturing Engineer,SOGECLAIR,0.4186,3
54201930,3894864674,Design Specialist,Genovations Media,0.547,1
54201930,3901354206,Graphic Designer,Cypress HCM,0.5334,2
54201930,3904941771,Graphic Designer,Hunter International Recruiting,0.5265,3
10466583,3906232317,Designer,Crate and Barrel,0.2875,1
10466583,3905839942,Cashier - Part-Time & Full-Time,Buchheit Inc,0.272,2
10466583,3905613092,Shift Lead,Walgreens,0.2697,3
26790545,3903882005,Senior Product Manager for B2B,Adobe,0.4854,1
26790545,3904706213,Principal Product Manager,Adobe,0.4572,2
26790545,3902828541,Adobe Architect,Photon,0.4457,3
11958994,3902349529,Hairstylist,,0.4015,1
11958994,3886877876,Barber,DEES BEAUTY SALON,0.3855,2
11958994,3905313485,Hairstylist/Licensed Cosmetologist,Thrive Hair Bar,0.3763,3
30968749,3905283972,Autocad Operator,,0.4142,1
30968749,3895250294,CAD Designer I,"Ockerman Automation Consulting, Inc.",0.4073,2
30968749,3895536464,Sheet Metal Processor / Designer,Navistar Inc,0.3987,3
20932019,3886215311,Mechanical Engineer,Confidential,0.3824,1
20932019,3901940770,Mechanical Designer,Greenheck Group,0.3799,2
20932019,3902343885,Senior Mechanical Engineer,nTech Workforce,0.3739,3
51681660,3895508463,Film Curator,FIAF - French Institute Alliance Francaise,0.4082,1
51681660,3905214462,Program Specialist -- Film,SEAT Center (Social Enterprise and Training Center),0.3798,2
51681660,3902811243,Assistant Director,Tallgrass Film Association,0.3693,3
34657584,3904999368,Construction Manager,Flatiron Construction,0.3239,1
34657584,3904509081,Civil Engineer,Wise Skulls,0.3213,2
34657584,3904392163,Director- Project Management,Turner & Townsend,0.317,3
15471999,3905313485,Hairstylist/Licensed Cosmetologist,Thrive Hair Bar,0.6399,1
15471999,3902349529,Hairstylist,,0.6242,2
15471999,3906257160,"Shift Lead, Licensed Cosmetologist",Madison Reed,0.5755,3
18979238,3888032358,Graphic Design Intern,Sitka Creations,0.5494,1
18979238,3904725488,Visiting Assistant Professor of Instruction,University of South Florida,0.4576,2
18979238,3891073270,Business Representative,,0.4361,3
26622051,3887914393,GIS Spatial Analyst,Spectrum,0.496,1
26622051,3900956374,Geographic Information Systems Analyst,City of La Porte,0.4952,2
26622051,3904965443,Geographic Information System Specialist,One Tech ,0.4775,3
22675694,3885115035,Senior Graphic Designer,Ettika,0.4502,1
22675694,3901946038,Associate Graphic Design Intern,Ingersoll Rand,0.422,2
22675694,3901987107,Associate Graphic Design Intern,Ingersoll Rand,0.422,3
25023614,3898173319,Senior Interior Designer,Gold Coast Interiors,0.6088,1
25023614,3906223200,Interior Designer,Elias Elias,0.5901,2
25023614,3905299454,Interior Designer,Georgia Zikas Design,0.5728,3
20390397,3888489607,Electrical Engineer,Brightpath Associates LLC,0.3591,1
20390397,3902371240,Controls Hardware Engineer,Motive Workforce,0.3551,2
20390397,3891080148,Electrical Assembler, EGN Consult & Recruit,0.3551,3
17199951,3905203830,E2E SF Regional Service Manager,Roche,0.344,1
17199951,3905218115,Director of Design And Construction,Hersha Hotels & Resorts,0.3411,2
17199951,3884929729,Mid-Level Architect,EwingCole,0.3256,3
14743911,3835341430,Program Training Lead,Kellton,0.3583,1
14743911,3904507096,Training Lead,Talent Groups,0.3558,2
14743911,3900953947,Learning And Development Specialist,Murray Resources,0.3424,3
24455357,3901938135,Associate Technical Designer- Kidswear,Fourth Floor,0.4166,1
24455357,3898171515,"Technical Designer, Denim",PISTOLA Denim,0.4156,2
24455357,3887856054,Global Senior Fit Tech - Men's Sportswear,Liberated Brands,0.4022,3
91153752,3900070788,UI/UX Designer,Sparkle Dryclean,0.5115,1
91153752,3891080139,UI/UX Designer,"Baanyan Software Services, Inc.",0.5066,2
91153752,3890894245,Sr. UI/UX Designer,Calance,0.501,3
14528265,3884444605,AWS Certified Weld Inspector,W3Global,0.3614,1
14528265,3884440114,Welder II- 2nd Shift (36493),Pegasus Steel (USA),0.3537,2
14528265,3894274114,Weld Engineer,ProRecruiters,0.3494,3
18460045,3887720142,Graphic Designer,Cardone Capital,0.5224,1
18460045,3901354206,Graphic Designer,Cypress HCM,0.4567,2
18460045,3894864674,Design Specialist,Genovations Media,0.4495,3
20986595,3903813852,Advertising & Marketing Specialist,"Signet, LLC",0.3894,1
20986595,3903466262,Account Manager,Market Masters Media Group,0.3854,2
20986595,3888065992,Social Media Marketing Manager,Coldwell Banker Realty,0.3676,3
20748926,3906225764,"Administrator, Office",Simon Property Group,0.3437,1
20748926,3904360940,"Administrator, Office",Simon Property Group,0.3384,2
20748926,3884910873,Lease Administrator,Bear Real Estate Group,0.3282,3
32532982,3884827827,Senior Mechanical Designer,Merrick & Company,0.5941,1
32532982,3887938213,Piping Designer / Project Manager ,"HOERBIGER AMERICA HOLDING, INC",0.5336,2
32532982,3902752235,Mechanical Process Designer - Page/IMES,Page,0.5129,3
34317538,3905366478,Senior Human Factors Engineer,Intuitive,0.5808,1
34317538,3902757768,"MR Systems Engineer, Usability",GE HealthCare,0.5774,2
34317538,3898168681,User Experience Designer,ATC,0.5196,3
19195747,3904360689,Interior Design Assistant,Interior Talent,0.453,1
19195747,3906223200,Interior Designer,Elias Elias,0.4388,2
19195747,3904095007,Freelance Senior Signage & Interior Designer [74450],Onward Search,0.4293,3
12547982,3898173319,Senior Interior Designer,Gold Coast Interiors,0.5007,1
12547982,3889499579,Interior Architect,Riscala Agnese,0.4726,2
12547982,3887495294,Junior Interior Designer,"SJS Executives, LLC",0.4618,3
94417768,3884814773,Sr. Automation Designer,Ashley Furniture Industries,0.3817,1
94417768,3902351365,Computer Aided Design Drafter,Boston Semi Equipment,0.3684,2
94417768,3905206827,Design Engineer,Butler Aerospace & Defense,0.3627,3
24655918,3904966361,Graphic Designer,Allegra Marketing • Print • Mail - Lisle/Naperville,0.5947,1
24655918,3885115035,Senior Graphic Designer,Ettika,0.5829,2
24655918,3904941771,Graphic Designer,Hunter International Recruiting,0.5542,3
27497542,3901940670,Client Success Specialist,Butler/Till,0.2892,1
27497542,3901389927,Regional Sales Manager,Fresh Del Monte,0.2803,2
27497542,3902321529,Inside Business Development Specialist,AffirmData,0.2783,3
62312955,3888032358,Graphic Design Intern,Sitka Creations,0.4633,1
62312955,3894864674,Design Specialist,Genovations Media,0.4593,2
62312955,3894278962,Junior Graphic Designer,,0.4244,3
22506245,3901987107,Associate Graphic Design Intern,Ingersoll Rand,0.4482,1
22506245,3891263981,Associate Graphic Design Intern,Ingersoll Rand,0.4482,2
22506245,3884818888,Associate Graphic Design Intern,Ingersoll Rand,0.4482,3
28663949,3898173319,Senior Interior Designer,Gold Coast Interiors,0.543,1
28663949,3905299454,Interior Designer,Georgia Zikas Design,0.5338,2
28663949,3904360689,Interior Design Assistant,Interior Talent,0.4995,3
39434376,3900965218,Special Education Teacher For Summer Day Camp Director (starting fall 2024),ADHD Dude,0.2634,1
39434376,3898160941,Summer Camp Counselor,Camp Brightside,0.2623,2
39434376,3901941112,Assistant Camp Director,The Hole in the Wall Gang Camp,0.2575,3
13998435,3898173319,Senior Interior Designer,Gold Coast Interiors,0.5423,1
13998435,3901680178,Interior Designer,Friday Services,0.5353,2
13998435,3904360689,Interior Design Assistant,Interior Talent,0.5224,3
30965258,3894278962,Junior Graphic Designer,,0.3517,1
30965258,3901946038,Associate Graphic Design Intern,Ingersoll Rand,0.3513,2
30965258,3898169760,Associate Graphic Design Intern,Ingersoll Rand,0.3513,3
18835363,3900964439,Virtual Student Success Coach (2024-2025),ACCEL Schools,0.3928,1
18835363,3904364647,Teacher Sp Ed - Res Interrelated - Special Education,Gwinnett County Public Schools,0.3905,2
18835363,3904955679,Teacher Sp Ed - Res Interrelated - Special Education,Gwinnett County Public Schools,0.3905,3
26503829,3889232422,Associate Designer,Yellow The Label,0.4482,1
26503829,3894900220,"Senior Technical Designer, Woven's",HELMUT LANG,0.429,2
26503829,3906094438,"Associate Designer, Men's Apparel (located in Kenosha, WI or New York, NY)","Jockey International, Inc.",0.4205,3
18198627,3891283284,Shipping Clerk,Karen Kane,0.4321,1
18198627,3906231396,Shipping and Receiving Clerk,The Steely Group,0.4212,2
